"Data","Q_25200000","CSS","Fonte"
"1986-03-18",1114.61,NA,""
"1986-03-19",1125.74,NA,""
"1986-03-20",1136.91,NA,""
"1986-03-21",1120.17,NA,""
"1986-03-22",1054.08,NA,""
"1986-03-23",1120.17,NA,""
"1986-03-24",1256.36,NA,""
"1986-03-25",1379.79,NA,""
"1986-03-26",1314.65,NA,""
"1986-03-27",1239.05,NA,""
"1986-03-28",1297.07,NA,""
"1986-03-29",1427.83,NA,""
"1986-03-30",1344.13,NA,""
"1986-03-31",1308.78,NA,""
"1986-04-01",1216.1,NA,""
"1986-04-02",1109.06,NA,""
"1986-04-03",1054.08,NA,""
"1986-04-04",1037.77,NA,""
"1986-04-05",952.252,NA,""
"1986-04-06",900.077,NA,""
"1986-04-07",864.149,NA,""
"1986-04-08",853.975,NA,""
"1986-04-09",838.791,NA,""
"1986-04-10",823.699,NA,""
"1986-04-11",798.752,NA,""
"1986-04-12",774.065,91.507,"TM/Landsat-5"
"1986-04-13",754.505,NA,""
"1986-04-14",739.947,NA,""
"1986-04-15",739.947,NA,""
"1986-04-16",749.642,NA,""
"1986-04-17",769.159,NA,""
"1986-04-18",838.791,NA,""
"1986-04-19",936.495,NA,""
"1986-04-20",952.252,NA,""
"1986-04-21",864.149,NA,""
"1986-04-22",864.149,NA,""
"1986-04-23",915.625,NA,""
"1986-04-24",1032.35,NA,""
"1986-04-25",978.71,NA,""
"1986-04-26",968.097,NA,""
"1986-04-27",1000.05,NA,""
"1986-04-28",838.791,225.359,"TM/Landsat-5"
"1986-04-29",778.982,NA,""
"1986-04-30",730.294,NA,""
"1986-05-01",701.595,NA,""
"1986-05-02",687.392,NA,""
"1986-05-03",673.287,NA,""
"1986-05-04",673.287,NA,""
"1986-05-05",715.896,NA,""
"1986-05-06",696.85,NA,""
"1986-05-07",654.635,NA,""
"1986-05-08",599.753,NA,""
"1986-05-09",604.264,NA,""
"1986-05-10",599.753,NA,""
"1986-05-11",613.321,NA,""
"1986-05-12",626.991,NA,""
"1986-05-13",622.423,NA,""
"1986-05-14",668.608,NA,""
"1986-05-15",730.294,NA,""
"1986-05-16",701.595,NA,""
"1986-05-17",650,NA,""
"1986-05-18",650,NA,""
"1986-05-19",687.392,NA,""
"1986-05-20",659.282,NA,""
"1986-05-21",645.376,NA,""
"1986-05-22",622.423,NA,""
"1986-05-23",604.264,NA,""
"1986-05-24",577.368,NA,""
"1986-05-25",559.669,NA,""
"1986-05-26",546.517,NA,""
"1986-05-27",533.471,NA,""
"1986-05-28",524.833,NA,""
"1986-05-29",511.966,NA,""
"1986-05-30",507.701,46.68,"TM/Landsat-5"
"1986-05-31",511.966,NA,""
"1986-06-01",507.701,NA,""
"1986-06-02",516.243,NA,""
"1986-06-03",564.076,NA,""
"1986-06-04",725.484,NA,""
"1986-06-05",668.608,NA,""
"1986-06-06",586.288,NA,""
"1986-06-07",537.808,NA,""
"1986-06-08",511.966,NA,""
"1986-06-09",494.978,NA,""
"1986-06-10",486.557,NA,""
"1986-06-11",478.185,NA,""
"1986-06-12",469.862,NA,""
"1986-06-13",461.589,NA,""
"1986-06-14",453.365,NA,""
"1986-06-15",449.272,66.819,"TM/Landsat-5"
"1986-06-16",445.192,NA,""
"1986-06-17",445.192,NA,""
"1986-06-18",437.069,NA,""
"1986-06-19",433.026,NA,""
"1986-06-20",428.996,NA,""
"1986-06-21",420.975,NA,""
"1986-06-22",420.975,NA,""
"1986-06-23",416.983,NA,""
"1986-06-24",413.004,NA,""
"1986-06-25",409.039,NA,""
"1986-06-26",405.086,NA,""
"1986-06-27",401.146,NA,""
"1986-06-28",397.219,NA,""
"1986-06-29",397.219,NA,""
"1986-06-30",393.306,NA,""
"1986-07-01",389.405,58.79,"TM/Landsat-5"
"1986-07-02",385.517,NA,""
"1986-07-03",385.517,NA,""
"1986-07-04",381.643,NA,""
"1986-07-05",377.782,NA,""
"1986-07-06",373.934,NA,""
"1986-07-07",373.934,NA,""
"1986-07-08",373.934,NA,""
"1986-07-09",370.1,NA,""
"1986-07-10",370.1,NA,""
"1986-07-11",373.934,NA,""
"1986-07-12",377.782,NA,""
"1986-07-13",385.517,NA,""
"1986-07-14",381.643,NA,""
"1986-07-15",370.1,NA,""
"1986-07-16",358.677,NA,""
"1986-07-17",351.129,59.858,"TM/Landsat-5"
"1986-07-18",347.376,NA,""
"1986-07-19",343.636,NA,""
"1986-07-20",343.636,NA,""
"1986-07-21",339.91,NA,""
"1986-07-22",339.91,NA,""
"1986-07-23",336.197,NA,""
"1986-07-24",332.499,NA,""
"1986-07-25",328.814,NA,""
"1986-07-26",336.197,NA,""
"1986-07-27",336.197,NA,""
"1986-07-28",336.197,NA,""
"1986-07-29",332.499,NA,""
"1986-07-30",332.499,NA,""
"1986-07-31",325.143,NA,""
"1986-08-01",321.486,NA,""
"1986-08-02",317.843,NA,""
"1986-08-03",314.214,NA,""
"1986-08-04",321.486,NA,""
"1986-08-05",332.499,NA,""
"1986-08-06",366.279,NA,""
"1986-08-07",377.782,NA,""
"1986-08-08",370.1,NA,""
"1986-08-09",343.636,NA,""
"1986-08-10",328.814,NA,""
"1986-08-11",321.486,NA,""
"1986-08-12",310.599,NA,""
"1986-08-13",299.84,NA,""
"1986-08-14",296.282,NA,""
"1986-08-15",292.739,NA,""
"1986-08-16",299.84,NA,""
"1986-08-17",303.412,NA,""
"1986-08-18",317.843,47.24,"TM/Landsat-5"
"1986-08-19",321.486,NA,""
"1986-08-20",370.1,NA,""
"1986-08-21",428.996,NA,""
"1986-08-22",385.517,NA,""
"1986-08-23",373.934,NA,""
"1986-08-24",362.471,NA,""
"1986-08-25",385.517,NA,""
"1986-08-26",405.086,NA,""
"1986-08-27",437.069,NA,""
"1986-08-28",542.156,NA,""
"1986-08-29",572.926,NA,""
"1986-08-30",542.156,NA,""
"1986-08-31",486.557,NA,""
"1986-09-01",445.192,NA,""
"1986-09-02",474.017,NA,""
"1986-09-03",494.978,115.623,"TM/Landsat-5"
"1986-09-04",482.365,NA,""
"1986-09-05",503.448,NA,""
"1986-09-06",494.978,NA,""
"1986-09-07",445.192,NA,""
"1986-09-08",416.983,NA,""
"1986-09-09",397.219,NA,""
"1986-09-10",381.643,NA,""
"1986-09-11",370.1,NA,""
"1986-09-12",354.897,NA,""
"1986-09-13",351.129,NA,""
"1986-09-14",336.197,NA,""
"1986-09-15",321.486,NA,""
"1986-09-16",306.999,NA,""
"1986-09-17",299.84,NA,""
"1986-09-18",292.739,NA,""
"1986-09-19",292.739,46.6965,"TM/Landsat-5"
"1986-09-20",289.21,NA,""
"1986-09-21",285.695,NA,""
"1986-09-22",289.21,NA,""
"1986-09-23",303.412,NA,""
"1986-09-24",306.999,NA,""
"1986-09-25",299.84,NA,""
"1986-09-26",289.21,NA,""
"1986-09-27",282.195,NA,""
"1986-09-28",275.239,NA,""
"1986-09-29",268.342,NA,""
"1986-09-30",292.739,NA,""
"1986-10-01",325.143,NA,""
"1986-10-02",377.782,NA,""
"1986-10-03",511.966,NA,""
"1986-10-04",564.076,NA,""
"1986-10-05",524.833,NA,""
"1986-10-06",441.124,NA,""
"1986-10-07",393.306,NA,""
"1986-10-08",381.643,NA,""
"1986-10-09",358.677,NA,""
"1986-10-10",343.636,NA,""
"1986-10-11",339.91,NA,""
"1986-10-12",325.143,NA,""
"1986-10-13",328.814,NA,""
"1986-10-14",339.91,NA,""
"1986-10-15",362.471,NA,""
"1986-10-16",351.129,NA,""
"1986-10-17",332.499,NA,""
"1986-10-18",321.486,NA,""
"1986-10-19",314.214,NA,""
"1986-10-20",314.214,NA,""
"1986-10-21",321.486,70.507,"TM/Landsat-5"
"1986-10-22",336.197,NA,""
"1986-10-23",347.376,NA,""
"1986-10-24",358.677,NA,""
"1986-10-25",428.996,NA,""
"1986-10-26",499.207,NA,""
"1986-10-27",516.243,NA,""
"1986-10-28",486.557,NA,""
"1986-10-29",441.124,NA,""
"1986-10-30",428.996,NA,""
"1986-10-31",461.589,NA,""
"1986-11-01",465.719,NA,""
"1986-11-02",428.996,NA,""
"1986-11-03",441.124,NA,""
"1986-11-04",416.983,NA,""
"1986-11-05",397.219,NA,""
"1986-11-06",389.405,163.373,"TM/Landsat-5"
"1986-11-07",385.517,NA,""
"1986-11-08",370.1,NA,""
"1986-11-09",325.143,NA,""
"1986-11-10",317.843,NA,""
"1986-11-11",328.814,NA,""
"1986-11-12",381.643,NA,""
"1986-11-13",511.966,NA,""
"1986-11-14",546.517,NA,""
"1986-11-15",654.635,NA,""
"1986-11-16",859.057,NA,""
"1986-11-17",769.159,NA,""
"1986-11-18",626.991,NA,""
"1986-11-19",542.156,NA,""
"1986-11-20",486.557,NA,""
"1986-11-21",437.069,NA,""
"1986-11-22",420.975,193.658,"TM/Landsat-5"
"1986-11-23",461.589,NA,""
"1986-11-24",486.557,NA,""
"1986-11-25",453.365,NA,""
"1986-11-26",409.039,NA,""
"1986-11-27",377.782,NA,""
"1986-11-28",354.897,NA,""
"1986-11-29",332.499,NA,""
"1986-11-30",325.143,NA,""
"1986-12-01",325.143,NA,""
"1986-12-02",366.279,NA,""
"1986-12-03",550.889,NA,""
"1986-12-04",739.947,NA,""
"1986-12-05",910.432,NA,""
"1986-12-06",879.486,NA,""
"1986-12-07",838.791,NA,""
"1986-12-08",793.793,113.68,"TM/Landsat-5"
"1986-12-09",711.118,NA,""
"1986-12-10",622.423,NA,""
"1986-12-11",546.517,NA,""
"1986-12-12",546.517,NA,""
"1986-12-13",577.368,NA,""
"1986-12-14",617.867,NA,""
"1986-12-15",739.947,NA,""
"1986-12-16",859.057,NA,""
"1986-12-17",905.249,NA,""
"1986-12-18",1216.1,NA,""
"1986-12-19",1204.68,NA,""
"1986-12-20",1065,NA,""
"1986-12-21",973.399,NA,""
"1986-12-22",848.903,NA,""
"1986-12-23",769.159,NA,""
"1986-12-24",754.505,NA,""
"1986-12-25",926.04,NA,""
"1986-12-26",1568.99,NA,""
"1986-12-27",2052.04,NA,""
"1986-12-28",2573.72,NA,""
"1986-12-29",2996.38,NA,""
"1986-12-30",3098.55,NA,""
"1986-12-31",3024.12,NA,""
"1987-01-01",2959.52,NA,""
"1987-01-02",2895.42,NA,""
"1987-01-03",2750.79,NA,""
"1987-01-04",2538.81,NA,""
"1987-01-05",2249,NA,""
"1987-01-06",2052.04,NA,""
"1987-01-07",1940.13,NA,""
"1987-01-08",1877.19,NA,""
"1987-01-09",1663.44,211.315,"TM/Landsat-5"
"1987-01-10",1476.42,NA,""
"1987-01-11",1350.05,NA,""
"1987-01-12",1291.23,NA,""
"1987-01-13",1361.92,NA,""
"1987-01-14",1350.05,NA,""
"1987-01-15",1482.53,NA,""
"1987-01-16",1494.78,NA,""
"1987-01-17",1297.07,NA,""
"1987-01-18",1164.98,NA,""
"1987-01-19",1239.05,NA,""
"1987-01-20",1181.94,NA,""
"1987-01-21",1043.2,NA,""
"1987-01-22",1136.91,NA,""
"1987-01-23",1415.76,NA,""
"1987-01-24",1593.99,NA,""
"1987-01-25",1606.55,NA,""
"1987-01-26",1830.47,NA,""
"1987-01-27",2375.32,NA,""
"1987-01-28",2600.01,NA,""
"1987-01-29",2573.72,NA,""
"1987-01-30",2443.69,NA,""
"1987-01-31",2443.69,NA,""
"1987-02-01",2282.45,NA,""
"1987-02-02",2076.31,NA,""
"1987-02-03",1979.84,NA,""
"1987-02-04",1932.22,NA,""
"1987-02-05",1861.57,NA,""
"1987-02-06",1766.23,NA,""
"1987-02-07",1669.81,NA,""
"1987-02-08",1531.73,NA,""
"1987-02-09",1470.31,NA,""
"1987-02-10",1391.75,NA,""
"1987-02-11",1385.76,NA,""
"1987-02-12",1494.78,NA,""
"1987-02-13",1638.07,NA,""
"1987-02-14",1772.72,NA,""
"1987-02-15",1799.55,NA,""
"1987-02-16",1708.16,NA,""
"1987-02-17",1568.99,NA,""
"1987-02-18",1644.4,NA,""
"1987-02-19",1714.58,NA,""
"1987-02-20",1606.55,NA,""
"1987-02-21",1550.32,NA,""
"1987-02-22",1439.92,NA,""
"1987-02-23",1433.87,NA,""
"1987-02-24",1513.22,NA,""
"1987-02-25",1397.74,NA,""
"1987-02-26",1221.82,NA,""
"1987-02-27",1142.5,NA,""
"1987-02-28",1148.11,NA,""
"1987-03-01",1164.98,NA,""
"1987-03-02",1267.95,NA,""
"1987-03-03",1385.76,NA,""
"1987-03-04",1433.87,NA,""
"1987-03-05",1663.44,NA,""
"1987-03-06",1688.94,NA,""
"1987-03-07",1581.47,NA,""
"1987-03-08",1581.47,NA,""
"1987-03-09",1892.85,NA,""
"1987-03-10",2486.77,NA,""
"1987-03-11",2840.88,NA,""
"1987-03-12",2996.38,NA,""
"1987-03-13",3042.67,NA,""
"1987-03-14",2941.16,NA,""
"1987-03-15",2679.46,NA,""
"1987-03-16",2316.07,NA,""
"1987-03-17",1971.88,NA,""
"1987-03-18",1695.34,NA,""
"1987-03-19",1581.47,NA,""
"1987-03-20",1562.76,NA,""
"1987-03-21",1575.23,NA,""
"1987-03-22",1525.55,NA,""
"1987-03-23",1439.92,NA,""
"1987-03-24",1385.76,NA,""
"1987-03-25",1355.98,NA,""
"1987-03-26",1397.74,NA,""
"1987-03-27",1427.83,NA,""
"1987-03-28",1458.13,NA,""
"1987-03-29",1513.22,NA,""
"1987-03-30",1531.73,45.414,"TM/Landsat-5"
"1987-03-31",1470.31,NA,""
"1987-04-01",1600.27,NA,""
"1987-04-02",1625.44,NA,""
"1987-04-03",1452.05,NA,""
"1987-04-04",1326.42,NA,""
"1987-04-05",1513.22,NA,""
"1987-04-06",1644.4,NA,""
"1987-04-07",1861.57,NA,""
"1987-04-08",1853.77,NA,""
"1987-04-09",1714.58,NA,""
"1987-04-10",1682.56,NA,""
"1987-04-11",1606.55,NA,""
"1987-04-12",1476.42,NA,""
"1987-04-13",1279.57,NA,""
"1987-04-14",1159.35,NA,""
"1987-04-15",1109.06,NA,""
"1987-04-16",1092.47,NA,""
"1987-04-17",1097.99,NA,""
"1987-04-18",1070.48,NA,""
"1987-04-19",1054.08,NA,""
"1987-04-20",1000.05,NA,""
"1987-04-21",931.263,NA,""
"1987-04-22",920.828,NA,""
"1987-04-23",1032.35,NA,""
"1987-04-24",1350.05,NA,""
"1987-04-25",1314.65,NA,""
"1987-04-26",1131.32,NA,""
"1987-04-27",1021.55,NA,""
"1987-04-28",968.097,NA,""
"1987-04-29",915.625,NA,""
"1987-04-30",889.761,NA,""
"1987-05-01",879.486,166.177,"TM/Landsat-5"
"1987-05-02",973.399,NA,""
"1987-05-03",1097.99,NA,""
"1987-05-04",1092.47,NA,""
"1987-05-05",1097.99,NA,""
"1987-05-06",1131.32,NA,""
"1987-05-07",1026.95,NA,""
"1987-05-08",941.738,NA,""
"1987-05-09",884.619,NA,""
"1987-05-10",853.975,NA,""
"1987-05-11",828.719,NA,""
"1987-05-12",818.688,NA,""
"1987-05-13",808.699,NA,""
"1987-05-14",788.846,NA,""
"1987-05-15",769.159,NA,""
"1987-05-16",749.642,NA,""
"1987-05-17",730.294,68.726,"TM/Landsat-5"
"1987-05-18",715.896,NA,""
"1987-05-19",706.351,NA,""
"1987-05-20",696.85,NA,""
"1987-05-21",687.392,NA,""
"1987-05-22",677.978,NA,""
"1987-05-23",663.939,NA,""
"1987-05-24",659.282,NA,""
"1987-05-25",659.282,NA,""
"1987-05-26",682.68,NA,""
"1987-05-27",636.161,NA,""
"1987-05-28",613.321,NA,""
"1987-05-29",595.253,NA,""
"1987-05-30",590.765,NA,""
"1987-05-31",572.926,NA,""
"1987-06-01",572.926,NA,""
"1987-06-02",577.368,NA,""
"1987-06-03",572.926,NA,""
"1987-06-04",564.076,NA,""
"1987-06-05",564.076,NA,""
"1987-06-06",559.669,NA,""
"1987-06-07",550.889,NA,""
"1987-06-08",550.889,NA,""
"1987-06-09",550.889,NA,""
"1987-06-10",546.517,NA,""
"1987-06-11",542.156,NA,""
"1987-06-12",559.669,NA,""
"1987-06-13",564.076,NA,""
"1987-06-14",555.273,NA,""
"1987-06-15",542.156,NA,""
"1987-06-16",524.833,NA,""
"1987-06-17",516.243,NA,""
"1987-06-18",490.761,94.559,"TM/Landsat-5"
"1987-06-19",486.557,NA,""
"1987-06-20",482.365,NA,""
"1987-06-21",478.185,NA,""
"1987-06-22",469.862,NA,""
"1987-06-23",465.719,NA,""
"1987-06-24",482.365,NA,""
"1987-06-25",503.448,NA,""
"1987-06-26",524.833,NA,""
"1987-06-27",546.517,NA,""
"1987-06-28",568.495,NA,""
"1987-06-29",608.787,NA,""
"1987-06-30",626.991,NA,""
"1987-07-01",617.867,NA,""
"1987-07-02",595.253,NA,""
"1987-07-03",564.076,NA,""
"1987-07-04",520.532,113.496,"TM/Landsat-5"
"1987-07-05",482.365,NA,""
"1987-07-06",478.185,NA,""
"1987-07-07",469.862,NA,""
"1987-07-08",461.589,NA,""
"1987-07-09",453.365,NA,""
"1987-07-10",449.272,NA,""
"1987-07-11",441.124,NA,""
"1987-07-12",437.069,NA,""
"1987-07-13",433.026,NA,""
"1987-07-14",428.996,NA,""
"1987-07-15",424.979,NA,""
"1987-07-16",424.979,NA,""
"1987-07-17",420.975,NA,""
"1987-07-18",413.004,NA,""
"1987-07-19",409.039,NA,""
"1987-07-20",405.086,73.683,"TM/Landsat-5"
"1987-07-21",397.219,NA,""
"1987-07-22",389.405,NA,""
"1987-07-23",385.517,NA,""
"1987-07-24",385.517,NA,""
"1987-07-25",381.643,NA,""
"1987-07-26",381.643,NA,""
"1987-07-27",377.782,NA,""
"1987-07-28",373.934,NA,""
"1987-07-29",370.1,NA,""
"1987-07-30",366.279,NA,""
"1987-07-31",362.471,NA,""
"1987-08-01",362.471,NA,""
"1987-08-02",362.471,NA,""
"1987-08-03",362.471,NA,""
"1987-08-04",358.677,NA,""
"1987-08-05",362.471,57.198,"TM/Landsat-5"
"1987-08-06",362.471,NA,""
"1987-08-07",362.471,NA,""
"1987-08-08",362.471,NA,""
"1987-08-09",362.471,NA,""
"1987-08-10",370.1,NA,""
"1987-08-11",381.643,NA,""
"1987-08-12",389.405,NA,""
"1987-08-13",389.405,NA,""
"1987-08-14",377.782,NA,""
"1987-08-15",370.1,NA,""
"1987-08-16",366.279,NA,""
"1987-08-17",358.677,NA,""
"1987-08-18",351.129,NA,""
"1987-08-19",343.636,NA,""
"1987-08-20",339.91,NA,""
"1987-08-21",336.197,57.337,"TM/Landsat-5"
"1987-08-22",336.197,NA,""
"1987-08-23",332.499,NA,""
"1987-08-24",328.814,NA,""
"1987-08-25",328.814,NA,""
"1987-08-26",321.486,NA,""
"1987-08-27",317.843,NA,""
"1987-08-28",317.843,NA,""
"1987-08-29",314.214,NA,""
"1987-08-30",317.843,NA,""
"1987-08-31",332.499,NA,""
"1987-09-01",336.197,NA,""
"1987-09-02",325.143,NA,""
"1987-09-03",314.214,NA,""
"1987-09-04",306.999,NA,""
"1987-09-05",303.412,NA,""
"1987-09-06",299.84,NA,""
"1987-09-07",299.84,NA,""
"1987-09-08",296.282,NA,""
"1987-09-09",292.739,NA,""
"1987-09-10",292.739,NA,""
"1987-09-11",289.21,NA,""
"1987-09-12",289.21,NA,""
"1987-09-13",289.21,NA,""
"1987-09-14",292.739,NA,""
"1987-09-15",296.282,NA,""
"1987-09-16",306.999,NA,""
"1987-09-17",328.814,NA,""
"1987-09-18",321.486,NA,""
"1987-09-19",310.599,NA,""
"1987-09-20",303.412,NA,""
"1987-09-21",296.282,NA,""
"1987-09-22",299.84,NA,""
"1987-09-23",299.84,NA,""
"1987-09-24",303.412,NA,""
"1987-09-25",306.999,NA,""
"1987-09-26",328.814,NA,""
"1987-09-27",347.376,NA,""
"1987-09-28",351.129,NA,""
"1987-09-29",362.471,NA,""
"1987-09-30",358.677,NA,""
"1987-10-01",370.1,NA,""
"1987-10-02",401.146,NA,""
"1987-10-03",370.1,NA,""
"1987-10-04",343.636,NA,""
"1987-10-05",325.143,NA,""
"1987-10-06",358.677,NA,""
"1987-10-07",393.306,NA,""
"1987-10-08",385.517,83.297,"TM/Landsat-5"
"1987-10-09",385.517,NA,""
"1987-10-10",469.862,NA,""
"1987-10-11",568.495,NA,""
"1987-10-12",564.076,NA,""
"1987-10-13",482.365,NA,""
"1987-10-14",424.979,NA,""
"1987-10-15",385.517,NA,""
"1987-10-16",354.897,NA,""
"1987-10-17",328.814,NA,""
"1987-10-18",314.214,NA,""
"1987-10-19",306.999,NA,""
"1987-10-20",303.412,NA,""
"1987-10-21",292.739,NA,""
"1987-10-22",275.239,NA,""
"1987-10-23",289.21,NA,""
"1987-10-24",317.843,NA,""
"1987-10-25",389.405,NA,""
"1987-10-26",453.365,NA,""
"1987-10-27",503.448,NA,""
"1987-10-28",599.753,NA,""
"1987-10-29",813.689,NA,""
"1987-10-30",788.846,NA,""
"1987-10-31",682.68,NA,""
"1987-11-01",590.765,NA,""
"1987-11-02",559.669,NA,""
"1987-11-03",564.076,NA,""
"1987-11-04",613.321,NA,""
"1987-11-05",636.161,NA,""
"1987-11-06",577.368,NA,""
"1987-11-07",503.448,NA,""
"1987-11-08",469.862,NA,""
"1987-11-09",478.185,NA,""
"1987-11-10",572.926,NA,""
"1987-11-11",581.822,NA,""
"1987-11-12",577.368,NA,""
"1987-11-13",617.867,NA,""
"1987-11-14",701.595,NA,""
"1987-11-15",869.251,NA,""
"1987-11-16",936.495,NA,""
"1987-11-17",968.097,NA,""
"1987-11-18",1136.91,NA,""
"1987-11-19",1308.78,NA,""
"1987-11-20",1250.59,NA,""
"1987-11-21",1048.64,NA,""
"1987-11-22",889.761,NA,""
"1987-11-23",769.159,NA,""
"1987-11-24",720.685,NA,""
"1987-11-25",692.116,NA,""
"1987-11-26",677.978,NA,""
"1987-11-27",744.789,NA,""
"1987-11-28",1125.74,NA,""
"1987-11-29",1638.07,NA,""
"1987-11-30",1892.85,NA,""
"1987-12-01",1721.01,NA,""
"1987-12-02",1537.92,NA,""
"1987-12-03",1452.05,NA,""
"1987-12-04",1612.83,NA,""
"1987-12-05",1853.77,NA,""
"1987-12-06",2190.89,NA,""
"1987-12-07",2564.98,NA,""
"1987-12-08",2556.25,NA,""
"1987-12-09",2316.07,NA,""
"1987-12-10",2125.15,NA,""
"1987-12-11",2019.84,NA,""
"1987-12-12",2043.97,NA,""
"1987-12-13",2116.98,NA,""
"1987-12-14",2324.5,NA,""
"1987-12-15",2688.34,NA,""
"1987-12-16",2795.7,NA,""
"1987-12-17",2895.42,NA,""
"1987-12-18",2950.34,NA,""
"1987-12-19",3005.62,NA,""
"1987-12-20",3136.01,NA,""
"1987-12-21",3287.42,NA,""
"1987-12-22",3431.65,NA,""
"1987-12-23",3509.47,NA,""
"1987-12-24",3421.97,NA,""
"1987-12-25",3316.09,NA,""
"1987-12-26",3136.01,NA,""
"1987-12-27",2886.31,NA,""
"1987-12-28",2504.07,NA,""
"1987-12-29",2133.33,NA,""
"1987-12-30",2060.12,NA,""
"1987-12-31",2133.33,NA,""
"1988-01-01",2108.82,NA,""
"1988-01-02",1908.57,NA,""
"1988-01-03",1900.7,NA,""
"1988-01-04",2249,NA,""
"1988-01-05",2521.42,NA,""
"1988-01-06",2512.74,NA,""
"1988-01-07",2495.41,NA,""
"1988-01-08",2392.35,NA,""
"1988-01-09",2478.13,NA,""
"1988-01-10",2706.13,NA,""
"1988-01-11",2922.83,NA,""
"1988-01-12",3107.9,NA,""
"1988-01-13",3220.86,NA,""
"1988-01-14",3335.25,NA,""
"1988-01-15",3460.76,NA,""
"1988-01-16",3538.81,NA,""
"1988-01-17",3509.47,NA,""
"1988-01-18",3354.45,NA,""
"1988-01-19",3079.89,NA,""
"1988-01-20",2547.52,NA,""
"1988-01-21",2157.93,NA,""
"1988-01-22",1979.84,NA,""
"1988-01-23",1948.05,NA,""
"1988-01-24",1963.92,NA,""
"1988-01-25",1908.57,NA,""
"1988-01-26",1892.85,NA,""
"1988-01-27",1869.37,NA,""
"1988-01-28",1799.55,226.564,"TM/Landsat-5"
"1988-01-29",1740.34,NA,""
"1988-01-30",1663.44,NA,""
"1988-01-31",1494.78,NA,""
"1988-02-01",1482.53,NA,""
"1988-02-02",1568.99,NA,""
"1988-02-03",1544.12,NA,""
"1988-02-04",1464.22,NA,""
"1988-02-05",1600.27,NA,""
"1988-02-06",1753.27,NA,""
"1988-02-07",1963.92,NA,""
"1988-02-08",2043.97,NA,""
"1988-02-09",2076.31,NA,""
"1988-02-10",2166.15,NA,""
"1988-02-11",2538.81,NA,""
"1988-02-12",2886.31,NA,""
"1988-02-13",3061.26,NA,""
"1988-02-14",3183.05,NA,""
"1988-02-15",3239.83,NA,""
"1988-02-16",3211.4,NA,""
"1988-02-17",3173.62,NA,""
"1988-02-18",3211.4,NA,""
"1988-02-19",3258.84,NA,""
"1988-02-20",3277.88,NA,""
"1988-02-21",3277.88,NA,""
"1988-02-22",3277.88,NA,""
"1988-02-23",3277.88,NA,""
"1988-02-24",3211.4,NA,""
"1988-02-25",3033.39,NA,""
"1988-02-26",2950.34,NA,""
"1988-02-27",2950.34,NA,""
"1988-02-28",3033.39,NA,""
"1988-02-29",3117.26,NA,""
"1988-03-01",3154.8,NA,""
"1988-03-02",3145.4,NA,""
"1988-03-03",3107.9,NA,""
"1988-03-04",2996.38,NA,""
"1988-03-05",3005.62,NA,""
"1988-03-06",2968.72,NA,""
"1988-03-07",2813.74,NA,""
"1988-03-08",2652.88,NA,""
"1988-03-09",2688.34,NA,""
"1988-03-10",2741.83,NA,""
"1988-03-11",3005.62,NA,""
"1988-03-12",3220.86,NA,""
"1988-03-13",3441.35,NA,""
"1988-03-14",3857.13,NA,""
"1988-03-15",4437.18,NA,""
"1988-03-16",4934.84,NA,""
"1988-03-17",5145.82,NA,""
"1988-03-18",5078.86,NA,""
"1988-03-19",4934.84,NA,""
"1988-03-20",4857.91,NA,""
"1988-03-21",4890.83,NA,""
"1988-03-22",4857.91,NA,""
"1988-03-23",4672.85,NA,""
"1988-03-24",4426.57,NA,""
"1988-03-25",4153.92,NA,""
"1988-03-26",3836.96,NA,""
"1988-03-27",3529.02,NA,""
"1988-03-28",3183.05,NA,""
"1988-03-29",2950.34,NA,""
"1988-03-30",2741.83,NA,""
"1988-03-31",2495.41,NA,""
"1988-04-01",2299.23,78.252,"TM/Landsat-5"
"1988-04-02",2141.52,NA,""
"1988-04-03",2043.97,NA,""
"1988-04-04",1932.22,NA,""
"1988-04-05",1892.85,NA,""
"1988-04-06",2068.21,NA,""
"1988-04-07",2207.44,NA,""
"1988-04-08",2157.93,NA,""
"1988-04-09",2011.81,NA,""
"1988-04-10",1885.01,NA,""
"1988-04-11",1766.23,NA,""
"1988-04-12",1727.44,NA,""
"1988-04-13",1676.18,NA,""
"1988-04-14",1606.55,NA,""
"1988-04-15",1593.99,NA,""
"1988-04-16",1701.74,NA,""
"1988-04-17",2052.04,NA,""
"1988-04-18",2019.84,NA,""
"1988-04-19",2232.34,NA,""
"1988-04-20",2375.32,NA,""
"1988-04-21",2341.4,NA,""
"1988-04-22",2224.03,NA,""
"1988-04-23",2133.33,NA,""
"1988-04-24",2011.81,NA,""
"1988-04-25",1908.57,NA,""
"1988-04-26",1792.25,NA,""
"1988-04-27",1676.18,NA,""
"1988-04-28",1606.55,NA,""
"1988-04-29",1562.76,NA,""
"1988-04-30",1513.22,NA,""
"1988-05-01",1458.13,NA,""
"1988-05-02",1415.76,NA,""
"1988-05-03",1379.79,145.218,"TM/Landsat-5"
"1988-05-04",1332.31,NA,""
"1988-05-05",1302.92,NA,""
"1988-05-06",1273.76,NA,""
"1988-05-07",1250.59,NA,""
"1988-05-08",1227.56,NA,""
"1988-05-09",1187.61,NA,""
"1988-05-10",1159.35,NA,""
"1988-05-11",1153.73,NA,""
"1988-05-12",1136.91,NA,""
